"Number pokemon 1","Attack pokemon 1","Defense pokemon 1","Generation pokemon 1","HP pokemon 1","Legendary pokemon 1","Name pokemon 1","Sp. Atk pokemon 1","Sp. Def pokemon 1","Speed pokemon 1","Type 1 pokemon 1","Type 2 pokemon 1","Number pokemon 2","Winning pokemon"
141,125,79,1,95,False,Gyarados,60,100,81,Water,Flying,18,141
232,125,75,2,80,False,Heracross,40,95,85,Bug,Fighting,548,232
244,55,45,2,45,False,Delibird,65,45,75,Ice,Flying,687,244
662,80,95,5,60,False,Klang,70,85,50,Steel,,737,737
544,160,110,4,110,True,Regigigas,80,110,100,Normal,,20,20
302,30,30,3,40,False,Wingull,55,30,85,Water,Flying,570,570
738,38,39,6,44,False,Flabébé,61,79,42,Fairy,,496,496
201,100,115,2,70,False,Sudowoodo,30,65,30,Rock,,637,637
219,80,65,2,70,False,Girafarig,90,65,85,Normal,Psychic,795,795
215,75,80,2,95,False,Slowking,100,110,30,Water,Psychic,692,692
258,30,15,2,45,False,Smoochum,85,65,65,Ice,Psychic,293,293
761,60,60,6,50,False,Skrelp,60,60,30,Poison,Water,288,288
560,123,65,5,110,False,Emboar,100,65,65,Fire,Fighting,393,393
297,40,50,3,40,False,Seedot,30,30,30,Grass,,293,293
135,83,57,1,65,False,Electabuzz,95,85,105,Electric,,121,121
25,56,35,1,30,False,Rattata,25,35,72,Normal,,155,155
488,25,45,4,20,False,"Mime Jr.",70,90,60,Psychic,Fairy,297,488
99,95,180,1,50,False,Cloyster,85,45,70,Water,Ice,409,409
544,160,110,4,110,True,Regigigas,80,110,100,Normal,,640,544
791,30,35,6,40,False,Noibat,45,40,55,Flying,Dragon,730,730
662,80,95,5,60,False,Klang,70,85,50,Steel,,52,662
470,48,48,4,76,False,Shellos,57,62,34,Water,,264,264
7,84,78,1,78,False,Charizard,109,85,100,Fire,Flying,635,635
339,75,60,3,70,False,Manectric,105,60,105,Electric,,246,339
303,50,100,3,60,False,Pelipper,85,70,65,Water,Flying,663,663
191,40,85,2,55,False,Togetic,80,105,40,Fairy,Flying,284,191
610,60,75,5,70,False,Lilligant,110,75,90,Grass,,308,610
652,55,45,5,69,False,Foongus,55,55,15,Grass,Poison,95,95
284,150,110,3,100,False,"Mega Swampert",95,110,70,Water,Ground,285,284
221,90,140,2,75,False,Forretress,60,60,40,Bug,Steel,332,332
276,110,75,3,70,False,"Mega Sceptile",145,85,145,Grass,Dragon,99,276
517,100,125,4,100,False,Tangrowth,110,50,50,Grass,,490,490
346,43,53,3,70,False,Gulpin,43,53,40,Poison,,726,726
23,80,75,1,83,False,Pidgeot,70,70,101,Normal,Flying,762,23
351,70,35,3,130,False,Wailmer,70,35,60,Water,,629,629
693,97,66,5,85,False,Heatmor,105,66,65,Fire,,55,55
270,90,130,2,106,True,Lugia,90,154,110,Psychic,Flying,712,270
163,110,90,1,106,True,Mewtwo,154,90,130,Psychic,,336,163
477,136,94,4,65,False,"Mega Lopunny",54,96,135,Normal,Fighting,567,477
569,50,37,5,41,False,Purrloin,50,37,66,Dark,,646,646
24,80,80,1,83,False,"Mega Pidgeot",135,80,121,Normal,Flying,542,24
665,85,70,5,65,False,Eelektrik,75,70,40,Electric,,180,180
421,130,100,3,80,True,"Mega Latios",160,120,110,Dragon,Psychic,252,421
468,35,45,4,45,False,Cherubi,62,53,35,Grass,,177,177
315,45,90,3,31,False,Nincada,30,30,40,Bug,Ground,433,315
323,20,40,3,50,False,Azurill,20,40,20,Normal,Fairy,102,102
345,60,45,3,50,False,Roselia,100,80,65,Grass,Poison,784,345
785,90,122,6,65,False,"Gourgeist Average Size",58,75,84,Ghost,Grass,133,133
55,65,60,1,70,False,Venomoth,90,75,90,Bug,Poison,510,55
399,40,50,3,70,False,Spheal,55,50,25,Ice,Water,254,254
373,78,73,3,110,False,Whiscash,76,71,60,Water,Ground,240,373
186,58,58,2,125,False,Lanturn,76,76,67,Water,Electric,354,354
151,60,125,1,70,False,Omastar,115,70,55,Rock,Water,365,151
130,45,55,1,30,False,Staryu,70,55,85,Water,,202,130
290,35,55,3,50,False,Silcoon,25,25,15,Bug,,392,392
265,75,115,2,100,True,Suicune,90,115,85,Water,,228,228
416,50,100,3,80,True,Regice,100,200,50,Ice,,113,416
218,33,58,2,190,False,Wobbuffet,33,58,33,Psychic,,478,478
52,70,55,1,35,False,Paras,45,55,25,Bug,Grass,164,164
617,30,105,5,105,False,"Darmanitan Zen Mode",140,105,55,Fire,Psychic,643,643
567,80,65,5,65,False,Herdier,35,65,60,Normal,,430,430
9,104,78,1,78,False,"Mega Charizard Y",159,115,100,Fire,Flying,549,549
189,30,15,2,90,False,Igglybuff,40,20,15,Normal,Fairy,350,350
432,95,90,3,50,True,"Deoxys Speed Forme",95,90,180,Psychic,,444,432
369,100,60,3,73,False,Seviper,100,60,65,Poison,,434,369
122,5,5,1,250,False,Chansey,35,105,50,Normal,,285,122
104,45,160,1,35,False,Onix,30,45,70,Rock,Ground,181,181
354,100,70,3,70,False,Camerupt,105,75,40,Fire,Ground,296,296
44,76,75,1,73,False,Ninetales,81,100,100,Fire,,505,44
28,90,65,1,65,False,Fearow,61,61,100,Normal,Flying,484,28
611,92,65,5,70,False,Basculin,80,55,98,Water,,494,494
217,72,48,2,48,False,Unown,72,48,48,Psychic,,35,217
163,110,90,1,106,True,Mewtwo,154,90,130,Psychic,,413,163
87,75,110,1,95,False,Slowbro,100,80,30,Water,Psychic,704,704
115,120,53,1,50,False,Hitmonlee,35,110,87,Fighting,,25,115
766,55,52,6,62,False,Heliolisk,109,94,109,Electric,Normal,609,766
799,160,60,6,80,True,"Hoopa Unbound",170,130,80,Psychic,Dark,159,159
438,104,71,4,76,False,Infernape,104,71,108,Fire,Fighting,566,438
732,81,71,6,78,False,Talonflame,74,69,126,Fire,Flying,695,732
135,83,57,1,65,False,Electabuzz,95,85,105,Electric,,627,135
716,77,77,5,100,False,"Meloetta Aria Forme",128,128,90,Normal,Psychic,677,677
93,110,70,1,60,False,Dodrio,60,60,100,Normal,Flying,143,93
507,49,56,4,49,False,Finneon,49,61,66,Water,,648,648
582,60,32,5,45,False,Blitzle,50,32,76,Electric,,620,582
217,72,48,2,48,False,Unown,72,48,48,Psychic,,189,217
421,130,100,3,80,True,"Mega Latios",160,120,110,Dragon,Psychic,622,421
582,60,32,5,45,False,Blitzle,50,32,76,Electric,,256,582
624,30,85,5,38,False,Yamask,55,65,30,Ghost,,554,554
572,98,63,5,75,False,Simisage,98,63,101,Grass,,351,572
745,80,60,6,75,False,Furfrou,65,90,102,Normal,,288,745
531,80,70,4,70,False,Froslass,80,70,110,Ice,Ghost,546,531
657,47,50,5,50,False,Joltik,57,50,65,Bug,Electric,192,192
389,40,90,3,20,False,Duskull,30,90,25,Ghost,,738,738
677,50,30,5,70,False,Cryogonal,95,135,105,Ice,,135,135
502,50,90,4,40,False,Skorupi,30,55,65,Poison,Bug,672,502
36,62,67,1,70,False,Nidorina,55,55,56,Poison,,156,36
667,55,55,5,55,False,Elgyem,85,55,30,Psychic,,59,59
93,110,70,1,60,False,Dodrio,60,60,100,Normal,Flying,27,93
598,95,75,5,105,False,Seismitoad,85,75,74,Water,Ground,327,598
764,73,88,6,71,False,Clawitzer,120,89,59,Water,,321,764
207,30,30,2,30,False,Sunkern,30,30,30,Grass,,533,533
760,105,115,6,72,False,Barbaracle,54,86,68,Rock,Water,172,172
273,45,35,3,40,False,Treecko,65,55,70,Grass,,25,25
426,150,90,3,105,True,Rayquaza,150,90,95,Dragon,Flying,141,426
698,85,55,5,55,False,Larvesta,50,55,60,Bug,Fire,398,398
653,85,70,5,114,False,Amoonguss,85,80,30,Grass,Poison,6,6
162,134,95,1,91,False,Dragonite,100,100,80,Dragon,Flying,231,162
571,53,48,5,50,False,Pansage,53,48,64,Grass,,422,422
320,91,63,3,104,False,Exploud,91,73,68,Normal,,731,731
726,63,52,6,54,False,Frogadier,83,56,97,Water,,392,726
733,35,40,6,38,False,Scatterbug,27,25,35,Bug,,132,132
239,50,40,2,50,False,Swinub,30,30,50,Ice,Ground,246,246
651,135,105,5,70,False,Escavalier,60,105,20,Bug,Steel,706,651
84,85,55,1,50,False,Ponyta,65,65,90,Fire,,608,608
292,35,55,3,50,False,Cascoon,25,25,15,Bug,,245,245
776,75,53,6,68,False,Sliggoo,83,113,60,Dragon,,265,265
788,100,122,6,85,False,"Gourgeist Super Size",58,75,54,Ghost,Grass,580,580
645,65,65,5,51,False,Vanillish,80,75,59,Ice,,198,645
170,52,43,2,39,False,Cyndaquil,60,50,65,Fire,,443,443
132,45,65,1,40,False,"Mr. Mime",100,120,90,Psychic,Fairy,162,132
270,90,130,2,106,True,Lugia,90,154,110,Psychic,Flying,672,270
355,120,100,3,70,False,"Mega Camerupt",145,105,20,Fire,Ground,721,355
158,90,85,1,90,True,Zapdos,125,90,100,Electric,Flying,289,158
47,45,35,1,40,False,Zubat,30,40,55,Poison,Flying,267,47
730,50,43,6,45,False,Fletchling,40,38,62,Normal,Flying,527,527
71,50,45,1,55,False,Alakazam,135,95,120,Psychic,,295,71
711,130,90,5,125,True,Kyurem,130,90,95,Dragon,Ice,588,588
572,98,63,5,75,False,Simisage,98,63,101,Grass,,641,572
136,95,57,1,65,False,Magmar,100,85,93,Fire,,696,136
192,50,45,2,40,False,Natu,70,45,70,Psychic,Flying,295,192
576,98,63,5,75,False,Simipour,98,63,101,Water,,427,427
657,47,50,5,50,False,Joltik,57,50,65,Bug,Electric,593,657
382,15,20,3,20,False,Feebas,10,55,80,Water,,394,394
378,41,77,3,66,False,Lileep,61,87,23,Rock,Grass,390,390
542,120,100,4,90,True,Palkia,150,120,100,Water,Dragon,305,305
734,22,60,6,45,False,Spewpa,27,30,29,Bug,,562,562
189,30,15,2,90,False,Igglybuff,40,20,15,Normal,Fairy,505,505
395,23,48,3,95,False,Wynaut,23,48,23,Psychic,,579,579
740,65,68,6,78,False,Florges,112,154,75,Fairy,,681,740
517,100,125,4,100,False,Tangrowth,110,50,50,Grass,,159,159
75,130,80,1,90,False,Machamp,65,85,55,Fighting,,489,75
246,80,140,2,65,False,Skarmory,40,70,70,Steel,Flying,777,777
571,53,48,5,50,False,Pansage,53,48,64,Grass,,28,28
791,30,35,6,40,False,Noibat,45,40,55,Flying,Dragon,474,474
511,92,75,4,90,False,Abomasnow,92,85,60,Grass,Ice,527,527
44,76,75,1,73,False,Ninetales,81,100,100,Fire,,579,44
755,48,66,6,62,False,Swirlix,59,57,49,Fairy,,213,213
188,25,28,2,50,False,Cleffa,45,55,15,Fairy,,502,502
295,50,50,3,60,False,Lombre,60,70,50,Water,Grass,358,358
120,85,95,1,80,False,Rhyhorn,30,30,25,Ground,Rock,272,272
293,50,70,3,60,False,Dustox,50,90,65,Bug,Poison,775,293
800,110,120,6,80,True,Volcanion,130,90,70,Fire,Water,40,40
134,50,35,1,65,False,Jynx,115,95,95,Ice,Psychic,209,209
592,60,126,5,103,False,"Mega Audino",80,126,50,Normal,Fairy,244,244
598,95,75,5,105,False,Seismitoad,85,75,74,Water,Ground,296,598
11,63,80,1,59,False,Wartortle,65,80,58,Water,,349,349
171,64,58,2,58,False,Quilava,80,65,80,Fire,,228,228
338,45,40,3,40,False,Electrike,65,40,65,Electric,,318,338
105,48,45,1,60,False,Drowzee,43,90,42,Psychic,,486,105
31,55,40,1,35,False,Pikachu,50,50,90,Electric,,790,790
110,50,70,1,60,False,Electrode,80,80,140,Electric,,330,110
428,100,100,3,100,True,Jirachi,100,100,100,Steel,Psychic,614,614
137,125,100,1,65,False,Pinsir,55,70,85,Bug,,607,137
698,85,55,5,55,False,Larvesta,50,55,60,Bug,Fire,233,233
255,20,35,2,55,False,Smeargle,20,45,75,Normal,,701,701
229,130,100,2,70,False,Scizor,55,80,65,Bug,Steel,281,229
562,75,60,5,75,False,Dewott,83,60,60,Water,,311,311
3,82,83,1,80,False,Venusaur,100,100,80,Grass,Poison,401,3
540,125,70,4,75,True,Azelf,125,70,115,Psychic,,650,540
393,130,60,3,65,False,Absol,75,60,75,Dark,,657,393
252,120,120,2,90,False,Donphan,60,60,50,Ground,,37,37
229,130,100,2,70,False,Scizor,55,80,65,Bug,Steel,370,370
254,95,62,2,73,False,Stantler,85,65,85,Normal,,634,254
534,65,107,4,50,False,"Wash Rotom",105,107,86,Electric,Water,758,534
458,29,45,4,40,False,Burmy,29,45,36,Bug,,350,350
375,120,85,3,63,False,Crawdaunt,90,55,55,Water,Dark,560,560
86,65,65,1,90,False,Slowpoke,40,40,15,Water,Psychic,537,537
610,60,75,5,70,False,Lilligant,110,75,90,Grass,,533,610
169,82,100,2,80,False,Meganium,83,100,80,Grass,,446,169
215,75,80,2,95,False,Slowking,100,110,30,Water,Psychic,70,215
35,47,52,1,55,False,Nidoran♀,40,40,41,Poison,,280,280
751,150,50,6,60,False,"Aegislash Blade Forme",150,50,60,Steel,Ghost,699,699
197,95,105,2,90,False,"Mega Ampharos",165,110,45,Electric,Dragon,392,392
678,40,85,5,50,False,Shelmet,40,65,25,Bug,,254,254
799,160,60,6,80,True,"Hoopa Unbound",170,130,80,Psychic,Dark,743,799
362,100,80,3,80,False,Flygon,80,80,100,Ground,Dragon,750,362
597,65,55,5,75,False,Palpitoad,65,55,69,Water,Ground,215,597
776,75,53,6,68,False,Sliggoo,83,113,60,Dragon,,187,187
660,94,131,5,74,False,Ferrothorn,54,116,20,Grass,Steel,629,629
573,53,48,5,50,False,Pansear,53,48,64,Fire,,225,573
136,95,57,1,65,False,Magmar,100,85,93,Fire,,44,44
729,56,77,6,85,False,Diggersby,50,77,78,Normal,Ground,312,729
44,76,75,1,73,False,Ninetales,81,100,100,Fire,,364,44
250,95,95,2,75,False,Kingdra,95,95,85,Water,Dragon,27,250
685,124,80,5,89,False,Golurk,55,80,55,Ground,Ghost,43,43
576,98,63,5,75,False,Simipour,98,63,101,Water,,687,576
624,30,85,5,38,False,Yamask,55,65,30,Ghost,,171,171
339,75,60,3,70,False,Manectric,105,60,105,Electric,,623,339
397,80,80,3,80,False,Glalie,80,80,80,Ice,,425,425
786,85,122,6,55,False,"Gourgeist Small Size",58,75,99,Ghost,Grass,697,786
502,50,90,4,40,False,Skorupi,30,55,65,Poison,Bug,116,116
604,45,59,5,30,False,Venipede,30,39,57,Bug,Poison,81,81
428,100,100,3,100,True,Jirachi,100,100,100,Steel,Psychic,401,428
488,25,45,4,20,False,"Mime Jr.",70,90,60,Psychic,Fairy,16,16
590,135,60,5,110,False,Excadrill,50,65,88,Ground,Steel,316,316
405,90,130,3,100,False,Relicanth,45,65,55,Water,Rock,756,756
266,64,50,2,50,False,Larvitar,45,50,41,Rock,Ground,58,58
28,90,65,1,65,False,Fearow,61,61,100,Normal,Flying,253,28
169,82,100,2,80,False,Meganium,83,100,80,Grass,,391,169
774,50,150,6,50,False,Carbink,50,150,50,Rock,Fairy,148,148
405,90,130,3,100,False,Relicanth,45,65,55,Water,Rock,796,405
378,41,77,3,66,False,Lileep,61,87,23,Rock,Grass,589,589
768,121,119,6,82,False,Tyrantrum,69,59,71,Rock,Dragon,68,768
343,73,55,3,65,False,Volbeat,47,75,85,Bug,,447,343
129,92,65,1,80,False,Seaking,65,80,68,Water,,375,129
174,80,80,2,65,False,Croconaw,59,63,58,Water,,149,174
731,73,55,6,62,False,Fletchinder,56,52,84,Fire,Flying,777,731
25,56,35,1,30,False,Rattata,25,35,72,Normal,,380,380
624,30,85,5,38,False,Yamask,55,65,30,Ghost,,592,592
223,75,105,2,65,False,Gligar,35,65,85,Ground,Flying,53,223
741,65,48,6,66,False,Skiddo,62,57,52,Grass,,555,555
234,95,55,2,55,False,Sneasel,35,75,115,Dark,Ice,545,234
729,56,77,6,85,False,Diggersby,50,77,78,Normal,Ground,612,729
627,108,133,5,74,False,Carracosta,83,65,32,Water,Rock,747,627
433,68,64,4,55,False,Turtwig,45,55,31,Grass,,643,643
107,105,90,1,30,False,Krabby,25,25,50,Water,,334,334
365,40,60,3,45,False,Swablu,40,75,50,Normal,Flying,374,365
152,80,90,1,30,False,Kabuto,55,45,55,Rock,Water,476,476
292,35,55,3,50,False,Cascoon,25,25,15,Bug,,280,280
22,60,55,1,63,False,Pidgeotto,50,50,71,Normal,Flying,312,22
277,60,40,3,45,False,Torchic,70,50,45,Fire,,735,735
504,61,40,4,48,False,Croagunk,61,40,50,Poison,Fighting,253,253
712,170,100,5,125,True,"Kyurem Black Kyurem",120,90,95,Dragon,Ice,450,712
758,92,88,6,86,False,Malamar,68,75,73,Dark,Psychic,7,7
435,109,105,4,95,False,Torterra,75,85,56,Grass,Ground,126,126
217,72,48,2,48,False,Unown,72,48,48,Psychic,,600,600
568,110,90,5,85,False,Stoutland,45,90,80,Normal,,304,568
684,74,50,5,59,False,Golett,35,50,35,Ground,Ghost,468,468
634,50,40,5,55,False,Minccino,40,40,75,Normal,,105,634
267,84,70,2,70,False,Pupitar,65,70,51,Rock,Ground,194,267
555,45,55,5,45,False,Snivy,45,55,63,Grass,,250,250
477,136,94,4,65,False,"Mega Lopunny",54,96,135,Normal,Fighting,781,781
222,70,70,2,100,False,Dunsparce,65,65,45,Normal,,424,424
648,100,70,5,80,False,Sawsbuck,60,70,95,Normal,Grass,167,648
276,110,75,3,70,False,"Mega Sceptile",145,85,145,Grass,Dragon,586,276
748,48,76,6,74,False,"Meowstic Female",83,81,104,Psychic,,85,85
734,22,60,6,45,False,Spewpa,27,30,29,Bug,,162,162
576,98,63,5,75,False,Simipour,98,63,101,Water,,63,576
788,100,122,6,85,False,"Gourgeist Super Size",58,75,54,Ghost,Grass,543,543
319,71,43,3,84,False,Loudred,71,43,48,Normal,,721,721
177,76,64,2,85,False,Furret,45,55,90,Normal,,155,155
257,95,95,2,50,False,Hitmontop,35,110,70,Fighting,,682,682
643,87,63,5,75,False,Swanna,87,63,98,Water,Flying,348,643
627,108,133,5,74,False,Carracosta,83,65,32,Water,Rock,665,665
244,55,45,2,45,False,Delibird,65,45,75,Ice,Flying,704,704
170,52,43,2,39,False,Cyndaquil,60,50,65,Fire,,84,84
77,90,50,1,65,False,Weepinbell,85,45,55,Grass,Poison,746,746
289,45,35,3,45,False,Wurmple,20,30,20,Bug,,705,705
389,40,90,3,20,False,Duskull,30,90,25,Ghost,,131,131
291,70,50,3,60,False,Beautifly,100,50,65,Bug,Flying,752,291
116,105,79,1,50,False,Hitmonchan,35,110,76,Fighting,,663,663
508,69,76,4,69,False,Lumineon,69,86,91,Water,,743,508
415,100,200,3,80,True,Regirock,50,100,50,Rock,,520,520
464,80,102,4,70,False,Vespiquen,80,102,40,Bug,Flying,71,464
395,23,48,3,95,False,Wynaut,23,48,23,Psychic,,62,62
456,42,118,4,30,False,Shieldon,42,88,30,Rock,Steel,226,226
172,84,78,2,78,False,Typhlosion,109,85,100,Fire,,680,172
128,67,60,1,45,False,Goldeen,35,50,63,Water,,496,496
604,45,59,5,30,False,Venipede,30,39,57,Bug,Poison,269,269
648,100,70,5,80,False,Sawsbuck,60,70,95,Normal,Grass,373,648
539,105,105,4,80,True,Mesprit,105,105,80,Psychic,,370,539
208,75,55,2,75,False,Sunflora,105,85,30,Grass,,283,283
315,45,90,3,31,False,Nincada,30,30,40,Bug,Ground,656,656
337,100,85,3,60,False,"Mega Medicham",80,85,100,Fighting,Psychic,314,314
380,95,50,3,45,False,Anorith,40,50,75,Rock,Bug,299,299
120,85,95,1,80,False,Rhyhorn,30,30,25,Ground,Rock,286,286
624,30,85,5,38,False,Yamask,55,65,30,Ghost,,559,559
103,65,80,1,60,False,"Mega Gengar",170,95,130,Ghost,Poison,636,103
464,80,102,4,70,False,Vespiquen,80,102,40,Bug,Flying,300,300
126,40,70,1,30,False,Horsea,70,25,60,Water,,81,126
472,100,66,4,75,False,Ambipom,60,66,115,Normal,,717,717
284,150,110,3,100,False,"Mega Swampert",95,110,70,Water,Ground,300,300
767,89,77,6,58,False,Tyrunt,45,45,48,Rock,Dragon,581,581
375,120,85,3,63,False,Crawdaunt,90,55,55,Water,Dark,344,344
289,45,35,3,45,False,Wurmple,20,30,20,Bug,,554,554
767,89,77,6,58,False,Tyrunt,45,45,48,Rock,Dragon,358,358
396,50,50,3,50,False,Snorunt,50,50,50,Ice,,592,592
400,60,70,3,90,False,Sealeo,75,70,45,Ice,Water,376,376
405,90,130,3,100,False,Relicanth,45,65,55,Water,Rock,195,405
763,53,62,6,50,False,Clauncher,58,63,44,Water,,24,24
523,60,110,4,65,False,Glaceon,130,95,65,Ice,,278,523
480,55,42,4,49,False,Glameow,42,37,85,Normal,,147,147
520,50,95,4,85,False,Togekiss,120,115,80,Fairy,Flying,534,534
393,130,60,3,65,False,Absol,75,60,75,Dark,,195,393
48,80,70,1,75,False,Golbat,65,75,90,Poison,Flying,483,48
63,105,60,1,65,False,,60,70,95,Fighting,,387,387
700,90,129,5,91,True,Cobalion,90,72,108,Steel,Fighting,109,700
551,100,100,4,100,True,"Shaymin Land Forme",100,100,100,Grass,,276,276
662,80,95,5,60,False,Klang,70,85,50,Steel,,159,159
515,85,95,4,110,False,Lickilicky,80,95,50,Normal,,719,515
304,25,25,3,28,False,Ralts,45,35,40,Psychic,Fairy,521,521
612,72,35,5,50,False,Sandile,35,35,65,Ground,Dark,120,612
325,45,45,3,50,False,Skitty,35,35,50,Normal,,326,326
671,55,90,5,60,False,Chandelure,145,90,80,Ghost,Fire,229,671
570,88,50,5,64,False,Liepard,88,50,106,Dark,,714,714
343,73,55,3,65,False,Volbeat,47,75,85,Bug,,257,343
132,45,65,1,40,False,"Mr. Mime",100,120,90,Psychic,Fairy,409,409
275,85,65,3,70,False,Sceptile,105,85,120,Grass,,163,163
171,64,58,2,58,False,Quilava,80,65,80,Fire,,274,274
136,95,57,1,65,False,Magmar,100,85,93,Fire,,250,136
235,80,50,2,60,False,Teddiursa,50,50,40,Normal,,756,756
546,120,100,4,150,True,"Giratina Origin Forme",120,100,90,Ghost,Dragon,309,546
3,82,83,1,80,False,Venusaur,100,100,80,Grass,Poison,438,438
367,110,110,3,75,False,"Mega Altaria",110,105,80,Dragon,Fairy,337,337
100,35,30,1,30,False,Gastly,100,35,80,Ghost,Poison,289,100
44,76,75,1,73,False,Ninetales,81,100,100,Fire,,734,44
653,85,70,5,114,False,Amoonguss,85,80,30,Grass,Poison,722,722
343,73,55,3,65,False,Volbeat,47,75,85,Bug,,718,718
739,45,47,6,54,False,Floette,75,98,52,Fairy,,548,548
79,40,35,1,40,False,Tentacool,50,100,70,Water,Poison,113,79
401,80,90,3,110,False,Walrein,95,90,65,Ice,Water,69,401
673,117,70,5,66,False,Fraxure,40,50,67,Dragon,,225,673
7,84,78,1,78,False,Charizard,109,85,100,Fire,Flying,756,7
174,80,80,2,65,False,Croconaw,59,63,58,Water,,509,174
421,130,100,3,80,True,"Mega Latios",160,120,110,Dragon,Psychic,460,421
155,135,85,1,80,False,"Mega Aerodactyl",70,95,150,Rock,Flying,719,155
669,30,55,5,50,False,Litwick,65,55,20,Ghost,Fire,82,82
207,30,30,2,30,False,Sunkern,30,30,30,Grass,,796,796
751,150,50,6,60,False,"Aegislash Blade Forme",150,50,60,Steel,Ghost,61,61
57,80,50,1,35,False,Dugtrio,50,70,120,Ground,,790,790
31,55,40,1,35,False,Pikachu,50,50,90,Electric,,468,31
727,95,67,6,72,False,Greninja,103,71,122,Water,Dark,671,727
639,30,40,5,45,False,Solosis,105,50,20,Psychic,,345,345
14,30,35,1,45,False,Caterpie,20,20,45,Bug,,191,14
423,150,90,3,100,True,"Primal Kyogre",180,160,90,Water,,478,478
62,80,35,1,40,False,Mankey,35,45,70,Fighting,,100,100
535,65,107,4,50,False,"Frost Rotom",105,107,86,Electric,Ice,630,535
693,97,66,5,85,False,Heatmor,105,66,65,Fire,,335,693
454,125,40,4,67,False,Cranidos,30,30,58,Rock,,323,454
403,104,105,3,55,False,Huntail,94,75,52,Water,,551,551
580,77,62,5,62,False,Tranquill,50,42,65,Normal,Flying,516,516
29,60,44,1,35,False,Ekans,40,54,55,Poison,,643,643
496,85,40,4,135,False,Munchlax,40,85,5,Normal,,481,496
47,45,35,1,40,False,Zubat,30,40,55,Poison,Flying,14,47
341,50,40,3,60,False,Plusle,85,75,95,Electric,,141,341
204,45,50,2,55,False,Skiploom,45,65,80,Grass,Flying,462,204
169,82,100,2,80,False,Meganium,83,100,80,Grass,,336,336
223,75,105,2,65,False,Gligar,35,65,85,Ground,Flying,480,480
226,80,50,2,60,False,Snubbull,40,40,30,Fairy,,714,714
770,77,72,6,123,False,Aurorus,99,92,58,Rock,Ice,358,358
326,65,65,3,70,False,Delcatty,55,55,70,Normal,,256,326
354,100,70,3,70,False,Camerupt,105,75,40,Fire,Ground,18,354
679,70,40,5,80,False,Accelgor,100,60,145,Bug,,638,679
686,85,70,5,45,False,Pawniard,40,40,60,Dark,Steel,121,686
551,100,100,4,100,True,"Shaymin Land Forme",100,100,100,Grass,,584,551
688,110,95,5,95,False,Bouffalant,40,95,55,Normal,,17,688
664,55,40,5,35,False,Tynamo,45,40,60,Electric,,497,497
396,50,50,3,50,False,Snorunt,50,50,50,Ice,,735,735
452,30,35,4,40,False,Budew,50,70,55,Grass,Poison,554,554
683,120,90,5,77,False,Druddigon,60,90,48,Dragon,,293,293
487,80,95,4,50,False,Bonsly,10,45,10,Rock,,707,707
392,50,70,3,65,False,Chimecho,95,80,65,Psychic,,245,245
745,80,60,6,75,False,Furfrou,65,90,102,Normal,,191,745
181,35,50,2,55,False,Ledian,55,110,85,Bug,Flying,148,148
637,45,70,5,60,False,Gothorita,75,85,55,Psychic,,551,551
366,70,90,3,75,False,Altaria,70,105,80,Dragon,Flying,689,366
503,90,110,4,70,False,Drapion,60,75,95,Poison,Dark,412,412
664,55,40,5,35,False,Tynamo,45,40,60,Electric,,500,500
175,105,100,2,85,False,Feraligatr,79,83,78,Water,,432,432
544,160,110,4,110,True,Regigigas,80,110,100,Normal,,451,544
385,90,70,3,60,False,Kecleon,60,120,40,Normal,,5,5
600,125,75,5,75,False,Sawk,30,75,85,Fighting,,326,600
530,100,135,4,45,False,Dusknoir,65,135,45,Ghost,,465,465
337,100,85,3,60,False,"Mega Medicham",80,85,100,Fighting,Psychic,423,337
22,60,55,1,63,False,Pidgeotto,50,50,71,Normal,Flying,789,22
19,90,40,1,65,False,Beedrill,45,80,75,Bug,Poison,669,19
401,80,90,3,110,False,Walrein,95,90,65,Ice,Water,71,71
687,125,100,5,65,False,Bisharp,60,70,70,Dark,Steel,31,31
